country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode
United Kingdom,2009,taxshare5,1,932,932,351,1976,2014,taxshare5_gt1,1,34,6,15,34
United Kingdom,2009,taxshare5,2,924,932,351,1976,2014,taxshare5_gt2,1,34,6,16,34
United Kingdom,2009,taxshare5,3,716,932,351,1976,2014,taxshare5_gt3,1,34,6,17,34
United Kingdom,2009,taxshare5,4,195,932,351,1976,2014,taxshare5_gt4,1,34,6,18,34
United Kingdom,2009,redist5,1,2651,2871,351,1976,2014,redist5_gt1,1,34,7,19,34
United Kingdom,2009,redist5,2,1800,2871,351,1976,2014,redist5_gt2,1,34,7,20,34
United Kingdom,2009,redist5,3,1010,2871,351,1976,2014,redist5_gt3,1,34,7,21,34
United Kingdom,2009,redist5,4,161,2871,351,1976,2014,redist5_gt4,1,34,7,22,34
United Kingdom,2009,incgap5,1,919,932,351,1976,2014,incgap5_gt1,1,34,11,34,34
United Kingdom,2009,incgap5,2,861,932,351,1976,2014,incgap5_gt2,1,34,11,35,34
United Kingdom,2009,incgap5,3,723,932,351,1976,2014,incgap5_gt3,1,34,11,36,34
United Kingdom,2009,incgap5,4,271,932,351,1976,2014,incgap5_gt4,1,34,11,37,34
United Kingdom,2009,incent10,1,1437,1521,351,1976,2014,incent10_gt1,1,34,12,38,34
United Kingdom,2009,incent10,2,1371,1521,351,1976,2014,incent10_gt2,1,34,12,39,34
United Kingdom,2009,incent10,3,1141,1521,351,1976,2014,incent10_gt3,1,34,12,40,34
United Kingdom,2009,incent10,4,943,1521,351,1976,2014,incent10_gt4,1,34,12,41,34
United Kingdom,2009,incent10,5,791,1521,351,1976,2014,incent10_gt5,1,34,12,42,34
United Kingdom,2009,incent10,6,526,1521,351,1976,2014,incent10_gt6,1,34,12,43,34
United Kingdom,2009,incent10,7,389,1521,351,1976,2014,incent10_gt7,1,34,12,44,34
United Kingdom,2009,incent10,8,228,1521,351,1976,2014,incent10_gt8,1,34,12,45,34
United Kingdom,2009,incent10,9,135,1521,351,1976,2014,incent10_gt9,1,34,12,46,34
United Kingdom,2009,grow4,1,993,1165,351,1976,2014,grow4_gt1,1,34,17,56,34
United Kingdom,2009,grow4,2,421,1165,351,1976,2014,grow4_gt2,1,34,17,57,34
United Kingdom,2009,grow4,3,127,1165,351,1976,2014,grow4_gt3,1,34,17,58,34
United Kingdom,2009,incgap4,1,1252,1288,351,1976,2014,incgap4_gt1,1,34,18,59,34
United Kingdom,2009,incgap4,2,1084,1288,351,1976,2014,incgap4_gt2,1,34,18,60,34
United Kingdom,2009,incgap4,3,516,1288,351,1976,2014,incgap4_gt3,1,34,18,61,34
United Kingdom,2009,redist4,1,1198,1277,351,1976,2014,redist4_gt1,1,34,19,62,34
United Kingdom,2009,redist4,2,975,1277,351,1976,2014,redist4_gt2,1,34,19,63,34
United Kingdom,2009,redist4,3,459,1277,351,1976,2014,redist4_gt3,1,34,19,64,34
United Kingdom,2010,gov.res5,1,3079,3203,351,1976,2014,gov.res5_gt1,1,35,5,11,35
United Kingdom,2010,gov.res5,2,2546,3203,351,1976,2014,gov.res5_gt2,1,35,5,12,35
United Kingdom,2010,gov.res5,3,1887,3203,351,1976,2014,gov.res5_gt3,1,35,5,13,35
United Kingdom,2010,gov.res5,4,477,3203,351,1976,2014,gov.res5_gt4,1,35,5,14,35
United Kingdom,2010,redist5,1,2497,2739,351,1976,2014,redist5_gt1,1,35,7,19,35
United Kingdom,2010,redist5,2,1758,2739,351,1976,2014,redist5_gt2,1,35,7,20,35
United Kingdom,2010,redist5,3,988,2739,351,1976,2014,redist5_gt3,1,35,7,21,35
United Kingdom,2010,redist5,4,181,2739,351,1976,2014,redist5_gt4,1,35,7,22,35
United Kingdom,2010,grow4,1,974,1154,351,1976,2014,grow4_gt1,1,35,17,56,35
United Kingdom,2010,grow4,2,430,1154,351,1976,2014,grow4_gt2,1,35,17,57,35
United Kingdom,2010,grow4,3,147,1154,351,1976,2014,grow4_gt3,1,35,17,58,35
United Kingdom,2010,incgap4,1,1220,1258,351,1976,2014,incgap4_gt1,1,35,18,59,35
United Kingdom,2010,incgap4,2,1064,1258,351,1976,2014,incgap4_gt2,1,35,18,60,35
United Kingdom,2010,incgap4,3,561,1258,351,1976,2014,incgap4_gt3,1,35,18,61,35
United Kingdom,2010,redist4,1,1210,1273,351,1976,2014,redist4_gt1,1,35,19,62,35
United Kingdom,2010,redist4,2,1039,1273,351,1976,2014,redist4_gt2,1,35,19,63,35
United Kingdom,2010,redist4,3,533,1273,351,1976,2014,redist4_gt3,1,35,19,64,35
United Kingdom,2011,redist5,1,2567,2793,351,1976,2014,redist5_gt1,1,36,7,19,36
United Kingdom,2011,redist5,2,1736,2793,351,1976,2014,redist5_gt2,1,36,7,20,36
United Kingdom,2011,redist5,3,954,2793,351,1976,2014,redist5_gt3,1,36,7,21,36
United Kingdom,2011,redist5,4,174,2793,351,1976,2014,redist5_gt4,1,36,7,22,36
United Kingdom,2012,gov.res5,1,2168,2214,351,1976,2014,gov.res5_gt1,1,37,5,11,37
United Kingdom,2012,gov.res5,2,1843,2214,351,1976,2014,gov.res5_gt2,1,37,5,12,37
United Kingdom,2012,gov.res5,3,1422,2214,351,1976,2014,gov.res5_gt3,1,37,5,13,37
United Kingdom,2012,gov.res5,4,381,2214,351,1976,2014,gov.res5_gt4,1,37,5,14,37
United Kingdom,2012,redist5,1,2478,2781,351,1976,2014,redist5_gt1,1,37,7,19,37
United Kingdom,2012,redist5,2,1611,2781,351,1976,2014,redist5_gt2,1,37,7,20,37
United Kingdom,2012,redist5,3,858,2781,351,1976,2014,redist5_gt3,1,37,7,21,37
United Kingdom,2012,redist5,4,186,2781,351,1976,2014,redist5_gt4,1,37,7,22,37
United Kingdom,2013,redist5,1,5896,6457,351,1976,2014,redist5_gt1,1,38,7,19,38
United Kingdom,2013,redist5,2,4004,6457,351,1976,2014,redist5_gt2,1,38,7,20,38
United Kingdom,2013,redist5,3,2251,6457,351,1976,2014,redist5_gt3,1,38,7,21,38
United Kingdom,2013,redist5,4,434,6457,351,1976,2014,redist5_gt4,1,38,7,22,38
United Kingdom,2014,redist5,1,2133,2341,351,1976,2014,redist5_gt1,1,39,7,19,39
United Kingdom,2014,redist5,2,1405,2341,351,1976,2014,redist5_gt2,1,39,7,20,39
United Kingdom,2014,redist5,3,789,2341,351,1976,2014,redist5_gt3,1,39,7,21,39
United Kingdom,2014,redist5,4,156,2341,351,1976,2014,redist5_gt4,1,39,7,22,39
United States,1982,free.eq2,1,537,2118,296,1982,2014,free.eq2_gt1,2,7,3,7,47
United States,1983,gov.res7,1,1328,1558,296,1982,2014,gov.res7_gt1,2,8,20,65,48
United States,1983,gov.res7,2,1197,1558,296,1982,2014,gov.res7_gt2,2,8,20,66,48
United States,1983,gov.res7,3,1020,1558,296,1982,2014,gov.res7_gt3,2,8,20,67,48
United States,1983,gov.res7,4,742,1558,296,1982,2014,gov.res7_gt4,2,8,20,68,48
United States,1983,gov.res7,5,486,1558,296,1982,2014,gov.res7_gt5,2,8,20,69,48
United States,1983,gov.res7,6,315,1558,296,1982,2014,gov.res7_gt6,2,8,20,70,48
United States,1984,gov.res7,1,1267,1438,296,1982,2014,gov.res7_gt1,2,9,20,65,49
United States,1984,gov.res7,2,1150,1438,296,1982,2014,gov.res7_gt2,2,9,20,66,49
United States,1984,gov.res7,3,959,1438,296,1982,2014,gov.res7_gt3,2,9,20,67,49
United States,1984,gov.res7,4,708,1438,296,1982,2014,gov.res7_gt4,2,9,20,68,49
United States,1984,gov.res7,5,485,1438,296,1982,2014,gov.res7_gt5,2,9,20,69,49
United States,1984,gov.res7,6,306,1438,296,1982,2014,gov.res7_gt6,2,9,20,70,49
United States,1985,gov.res4,1,798,1203,296,1982,2014,gov.res4_gt1,2,10,4,8,50
United States,1985,gov.res4,2,471,1203,296,1982,2014,gov.res4_gt2,2,10,4,9,50
United States,1985,gov.res4,3,207,1203,296,1982,2014,gov.res4_gt3,2,10,4,10,50
United States,1985,gov.res5,1,1092,1331,296,1982,2014,gov.res5_gt1,2,10,5,11,50
United States,1985,gov.res5,2,680,1331,296,1982,2014,gov.res5_gt2,2,10,5,12,50
United States,1985,gov.res5,3,406,1331,296,1982,2014,gov.res5_gt3,2,10,5,13,50
United States,1985,gov.res5,4,173,1331,296,1982,2014,gov.res5_gt4,2,10,5,14,50
United States,1985,taxshare5,1,641,642,296,1982,2014,taxshare5_gt1,2,10,6,15,50
United States,1985,taxshare5,2,636,642,296,1982,2014,taxshare5_gt2,2,10,6,16,50
United States,1985,taxshare5,3,382,642,296,1982,2014,taxshare5_gt3,2,10,6,17,50
United States,1985,taxshare5,4,115,642,296,1982,2014,taxshare5_gt4,2,10,6,18,50
United States,1986,gov.res7,1,1266,1448,296,1982,2014,gov.res7_gt1,2,11,20,65,51
United States,1986,gov.res7,2,1177,1448,296,1982,2014,gov.res7_gt2,2,11,20,66,51
United States,1986,gov.res7,3,1017,1448,296,1982,2014,gov.res7_gt3,2,11,20,67,51
United States,1986,gov.res7,4,715,1448,296,1982,2014,gov.res7_gt4,2,11,20,68,51
United States,1986,gov.res7,5,468,1448,296,1982,2014,gov.res7_gt5,2,11,20,69,51
United States,1986,gov.res7,6,338,1448,296,1982,2014,gov.res7_gt6,2,11,20,70,51
United States,1987,taxshare5,1,2894,2908,296,1982,2014,taxshare5_gt1,2,12,6,15,52
United States,1987,taxshare5,2,2848,2908,296,1982,2014,taxshare5_gt2,2,12,6,16,52
United States,1987,taxshare5,3,1980,2908,296,1982,2014,taxshare5_gt3,2,12,6,17,52
United States,1987,taxshare5,4,666,2908,296,1982,2014,taxshare5_gt4,2,12,6,18,52
United States,1987,incent4,1,2342,2918,296,1982,2014,incent4_gt1,2,12,8,23,52
United States,1987,incent4,2,810,2918,296,1982,2014,incent4_gt2,2,12,8,24,52
United States,1987,incent4,3,187,2918,296,1982,2014,incent4_gt3,2,12,8,25,52
United States,1987,grow5,1,2726,2916,296,1982,2014,grow5_gt1,2,12,10,30,52
United States,1987,grow5,2,1941,2916,296,1982,2014,grow5_gt2,2,12,10,31,52
United States,1987,grow5,3,1094,2916,296,1982,2014,grow5_gt3,2,12,10,32,52
United States,1987,grow5,4,171,2916,296,1982,2014,grow5_gt4,2,12,10,33,52
United States,1987,incgap5,1,2886,2980,296,1982,2014,incgap5_gt1,2,12,11,34,52
United States,1987,incgap5,2,2402,2980,296,1982,2014,incgap5_gt2,2,12,11,35,52
United States,1987,incgap5,3,1745,2980,296,1982,2014,incgap5_gt3,2,12,11,36,52
United States,1987,incgap5,4,466,2980,296,1982,2014,incgap5_gt4,2,12,11,37,52
United States,1987,gov.res7,1,1565,1786,296,1982,2014,gov.res7_gt1,2,12,20,65,52
United States,1987,gov.res7,2,1462,1786,296,1982,2014,gov.res7_gt2,2,12,20,66,52
United States,1987,gov.res7,3,1244,1786,296,1982,2014,gov.res7_gt3,2,12,20,67,52
United States,1987,gov.res7,4,875,1786,296,1982,2014,gov.res7_gt4,2,12,20,68,52
United States,1987,gov.res7,5,568,1786,296,1982,2014,gov.res7_gt5,2,12,20,69,52
United States,1987,gov.res7,6,408,1786,296,1982,2014,gov.res7_gt6,2,12,20,70,52
United States,1988,gov.res7,1,861,973,296,1982,2014,gov.res7_gt1,2,13,20,65,53
United States,1988,gov.res7,2,786,973,296,1982,2014,gov.res7_gt2,2,13,20,66,53
United States,1988,gov.res7,3,665,973,296,1982,2014,gov.res7_gt3,2,13,20,67,53
United States,1988,gov.res7,4,468,973,296,1982,2014,gov.res7_gt4,2,13,20,68,53
United States,1988,gov.res7,5,288,973,296,1982,2014,gov.res7_gt5,2,13,20,69,53
United States,1988,gov.res7,6,193,973,296,1982,2014,gov.res7_gt6,2,13,20,70,53
United States,1989,gov.res7,1,907,1015,296,1982,2014,gov.res7_gt1,2,14,20,65,54
United States,1989,gov.res7,2,835,1015,296,1982,2014,gov.res7_gt2,2,14,20,66,54
United States,1989,gov.res7,3,719,1015,296,1982,2014,gov.res7_gt3,2,14,20,67,54
United States,1989,gov.res7,4,513,1015,296,1982,2014,gov.res7_gt4,2,14,20,68,54
United States,1989,gov.res7,5,314,1015,296,1982,2014,gov.res7_gt5,2,14,20,69,54
United States,1989,gov.res7,6,182,1015,296,1982,2014,gov.res7_gt6,2,14,20,70,54
United States,1990,free.eq2,1,401,1613,296,1982,2014,free.eq2_gt1,2,15,3,7,55
United States,1990,gov.res4,1,1640,2206,296,1982,2014,gov.res4_gt1,2,15,4,8,55
United States,1990,gov.res4,2,980,2206,296,1982,2014,gov.res4_gt2,2,15,4,9,55
United States,1990,gov.res4,3,372,2206,296,1982,2014,gov.res4_gt3,2,15,4,10,55
United States,1990,gov.res5,1,2152,2402,296,1982,2014,gov.res5_gt1,2,15,5,11,55
United States,1990,gov.res5,2,1454,2402,296,1982,2014,gov.res5_gt2,2,15,5,12,55
United States,1990,gov.res5,3,800,2402,296,1982,2014,gov.res5_gt3,2,15,5,13,55
United States,1990,gov.res5,4,228,2402,296,1982,2014,gov.res5_gt4,2,15,5,14,55
United States,1990,taxshare5,1,1150,1155,296,1982,2014,taxshare5_gt1,2,15,6,15,55
United States,1990,taxshare5,2,1140,1155,296,1982,2014,taxshare5_gt2,2,15,6,16,55
United States,1990,taxshare5,3,715,1155,296,1982,2014,taxshare5_gt3,2,15,6,17,55
United States,1990,taxshare5,4,218,1155,296,1982,2014,taxshare5_gt4,2,15,6,18,55
United States,1990,incent10,1,1508,1781,296,1982,2014,incent10_gt1,2,15,12,38,55
United States,1990,incent10,2,1310,1781,296,1982,2014,incent10_gt2,2,15,12,39,55
United States,1990,incent10,3,925,1781,296,1982,2014,incent10_gt3,2,15,12,40,55
United States,1990,incent10,4,674,1781,296,1982,2014,incent10_gt4,2,15,12,41,55
United States,1990,incent10,5,514,1781,296,1982,2014,incent10_gt5,2,15,12,42,55
United States,1990,incent10,6,315,1781,296,1982,2014,incent10_gt6,2,15,12,43,55
United States,1990,incent10,7,222,1781,296,1982,2014,incent10_gt7,2,15,12,44,55
United States,1990,incent10,8,140,1781,296,1982,2014,incent10_gt8,2,15,12,45,55
United States,1990,incent10,9,98,1781,296,1982,2014,incent10_gt9,2,15,12,46,55
United States,1990,gov.res7,1,778,871,296,1982,2014,gov.res7_gt1,2,15,20,65,55
United States,1990,gov.res7,2,722,871,296,1982,2014,gov.res7_gt2,2,15,20,66,55
United States,1990,gov.res7,3,642,871,296,1982,2014,gov.res7_gt3,2,15,20,67,55
United States,1990,gov.res7,4,452,871,296,1982,2014,gov.res7_gt4,2,15,20,68,55
United States,1990,gov.res7,5,295,871,296,1982,2014,gov.res7_gt5,2,15,20,69,55
United States,1990,gov.res7,6,188,871,296,1982,2014,gov.res7_gt6,2,15,20,70,55
United States,1991,gov.res4,1,1820,2454,296,1982,2014,gov.res4_gt1,2,16,4,8,56
United States,1991,gov.res4,2,1182,2454,296,1982,2014,gov.res4_gt2,2,16,4,9,56
United States,1991,gov.res4,3,524,2454,296,1982,2014,gov.res4_gt3,2,16,4,10,56
United States,1991,gov.res7,1,898,987,296,1982,2014,gov.res7_gt1,2,16,20,65,56
United States,1991,gov.res7,2,823,987,296,1982,2014,gov.res7_gt2,2,16,20,66,56
United States,1991,gov.res7,3,700,987,296,1982,2014,gov.res7_gt3,2,16,20,67,56
United States,1991,gov.res7,4,500,987,296,1982,2014,gov.res7_gt4,2,16,20,68,56
United States,1991,gov.res7,5,327,987,296,1982,2014,gov.res7_gt5,2,16,20,69,56
United States,1991,gov.res7,6,201,987,296,1982,2014,gov.res7_gt6,2,16,20,70,56
United States,1992,gov.res5,1,1066,1216,296,1982,2014,gov.res5_gt1,2,17,5,11,57
United States,1992,gov.res5,2,717,1216,296,1982,2014,gov.res5_gt2,2,17,5,12,57
United States,1992,gov.res5,3,476,1216,296,1982,2014,gov.res5_gt3,2,17,5,13,57
United States,1992,gov.res5,4,118,1216,296,1982,2014,gov.res5_gt4,2,17,5,14,57
United States,1992,taxshare5,1,1198,1204,296,1982,2014,taxshare5_gt1,2,17,6,15,57
United States,1992,taxshare5,2,1186,1204,296,1982,2014,taxshare5_gt2,2,17,6,16,57
United States,1992,taxshare5,3,896,1204,296,1982,2014,taxshare5_gt3,2,17,6,17,57
United States,1992,taxshare5,4,325,1204,296,1982,2014,taxshare5_gt4,2,17,6,18,57
United States,1992,grow5,1,1169,1222,296,1982,2014,grow5_gt1,2,17,10,30,57
United States,1992,grow5,2,892,1222,296,1982,2014,grow5_gt2,2,17,10,31,57
United States,1992,grow5,3,612,1222,296,1982,2014,grow5_gt3,2,17,10,32,57
United States,1992,grow5,4,155,1222,296,1982,2014,grow5_gt4,2,17,10,33,57
United States,1992,incgap5,1,1223,1244,296,1982,2014,incgap5_gt1,2,17,11,34,57
United States,1992,incgap5,2,1102,1244,296,1982,2014,incgap5_gt2,2,17,11,35,57
United States,1992,incgap5,3,962,1244,296,1982,2014,incgap5_gt3,2,17,11,36,57
United States,1992,incgap5,4,346,1244,296,1982,2014,incgap5_gt4,2,17,11,37,57
United States,1993,gov.res7,1,905,1035,296,1982,2014,gov.res7_gt1,2,18,20,65,58
United States,1993,gov.res7,2,824,1035,296,1982,2014,gov.res7_gt2,2,18,20,66,58
United States,1993,gov.res7,3,694,1035,296,1982,2014,gov.res7_gt3,2,18,20,67,58
United States,1993,gov.res7,4,507,1035,296,1982,2014,gov.res7_gt4,2,18,20,68,58
United States,1993,gov.res7,5,306,1035,296,1982,2014,gov.res7_gt5,2,18,20,69,58
United States,1993,gov.res7,6,184,1035,296,1982,2014,gov.res7_gt6,2,18,20,70,58
United States,1994,gov.res7,1,1673,1976,296,1982,2014,gov.res7_gt1,2,19,20,65,59
United States,1994,gov.res7,2,1506,1976,296,1982,2014,gov.res7_gt2,2,19,20,66,59
United States,1994,gov.res7,3,1214,1976,296,1982,2014,gov.res7_gt3,2,19,20,67,59
United States,1994,gov.res7,4,794,1976,296,1982,2014,gov.res7_gt4,2,19,20,68,59
United States,1994,gov.res7,5,472,1976,296,1982,2014,gov.res7_gt5,2,19,20,69,59
United States,1994,gov.res7,6,289,1976,296,1982,2014,gov.res7_gt6,2,19,20,70,59
United States,1995,incent10,1,1347,1495,296,1982,2014,incent10_gt1,2,20,12,38,60
United States,1995,incent10,2,1278,1495,296,1982,2014,incent10_gt2,2,20,12,39,60
United States,1995,incent10,3,1098,1495,296,1982,2014,incent10_gt3,2,20,12,40,60
United States,1995,incent10,4,930,1495,296,1982,2014,incent10_gt4,2,20,12,41,60
United States,1995,incent10,5,783,1495,296,1982,2014,incent10_gt5,2,20,12,42,60
United States,1995,incent10,6,514,1495,296,1982,2014,incent10_gt6,2,20,12,43,60
United States,1995,incent10,7,392,1495,296,1982,2014,incent10_gt7,2,20,12,44,60
United States,1995,incent10,8,243,1495,296,1982,2014,incent10_gt8,2,20,12,45,60
United States,1995,incent10,9,163,1495,296,1982,2014,incent10_gt9,2,20,12,46,60
United States,1996,gov.res4,1,1766,2374,296,1982,2014,gov.res4_gt1,2,21,4,8,61
United States,1996,gov.res4,2,1138,2374,296,1982,2014,gov.res4_gt2,2,21,4,9,61
United States,1996,gov.res4,3,412,2374,296,1982,2014,gov.res4_gt3,2,21,4,10,61
United States,1996,gov.res5,1,1024,1264,296,1982,2014,gov.res5_gt1,2,21,5,11,61
United States,1996,gov.res5,2,721,1264,296,1982,2014,gov.res5_gt2,2,21,5,12,61
United States,1996,gov.res5,3,412,1264,296,1982,2014,gov.res5_gt3,2,21,5,13,61
United States,1996,gov.res5,4,153,1264,296,1982,2014,gov.res5_gt4,2,21,5,14,61
United States,1996,grow5,1,1259,1373,296,1982,2014,grow5_gt1,2,21,10,30,61
United States,1996,grow5,2,972,1373,296,1982,2014,grow5_gt2,2,21,10,31,61
United States,1996,grow5,3,795,1373,296,1982,2014,grow5_gt3,2,21,10,32,61
United States,1996,grow5,4,361,1373,296,1982,2014,grow5_gt4,2,21,10,33,61
United States,1996,incgap5,1,1278,1395,296,1982,2014,incgap5_gt1,2,21,11,34,61
United States,1996,incgap5,2,1109,1395,296,1982,2014,incgap5_gt2,2,21,11,35,61
United States,1996,incgap5,3,931,1395,296,1982,2014,incgap5_gt3,2,21,11,36,61
United States,1996,incgap5,4,464,1395,296,1982,2014,incgap5_gt4,2,21,11,37,61
United States,1996,gov.res7,1,1638,1872,296,1982,2014,gov.res7_gt1,2,21,20,65,61
United States,1996,gov.res7,2,1480,1872,296,1982,2014,gov.res7_gt2,2,21,20,66,61
United States,1996,gov.res7,3,1243,1872,296,1982,2014,gov.res7_gt3,2,21,20,67,61
United States,1996,gov.res7,4,834,1872,296,1982,2014,gov.res7_gt4,2,21,20,68,61
United States,1996,gov.res7,5,531,1872,296,1982,2014,gov.res7_gt5,2,21,20,69,61
United States,1996,gov.res7,6,331,1872,296,1982,2014,gov.res7_gt6,2,21,20,70,61
United States,1998,gov.res4,1,1694,2336,296,1982,2014,gov.res4_gt1,2,23,4,8,63
United States,1998,gov.res4,2,1096,2336,296,1982,2014,gov.res4_gt2,2,23,4,9,63
United States,1998,gov.res4,3,432,2336,296,1982,2014,gov.res4_gt3,2,23,4,10,63
United States,1998,gov.res7,1,1566,1869,296,1982,2014,gov.res7_gt1,2,23,20,65,63
United States,1998,gov.res7,2,1409,1869,296,1982,2014,gov.res7_gt2,2,23,20,66,63
United States,1998,gov.res7,3,1196,1869,296,1982,2014,gov.res7_gt3,2,23,20,67,63
United States,1998,gov.res7,4,794,1869,296,1982,2014,gov.res7_gt4,2,23,20,68,63
United States,1998,gov.res7,5,463,1869,296,1982,2014,gov.res7_gt5,2,23,20,69,63
United States,1998,gov.res7,6,282,1869,296,1982,2014,gov.res7_gt6,2,23,20,70,63
United States,1999,gov.res5,1,1100,1272,296,1982,2014,gov.res5_gt1,2,24,5,11,64
United States,1999,gov.res5,2,809,1272,296,1982,2014,gov.res5_gt2,2,24,5,12,64
United States,1999,gov.res5,3,510,1272,296,1982,2014,gov.res5_gt3,2,24,5,13,64
United States,1999,gov.res5,4,225,1272,296,1982,2014,gov.res5_gt4,2,24,5,14,64
United States,1999,grow5,1,1171,1272,296,1982,2014,grow5_gt1,2,24,10,30,64
United States,1999,grow5,2,777,1272,296,1982,2014,grow5_gt2,2,24,10,31,64
United States,1999,grow5,3,430,1272,296,1982,2014,grow5_gt3,2,24,10,32,64
United States,1999,grow5,4,170,1272,296,1982,2014,grow5_gt4,2,24,10,33,64
United States,1999,incgap5,1,1234,1272,296,1982,2014,incgap5_gt1,2,24,11,34,64
United States,1999,incgap5,2,1125,1272,296,1982,2014,incgap5_gt2,2,24,11,35,64
United States,1999,incgap5,3,870,1272,296,1982,2014,incgap5_gt3,2,24,11,36,64
United States,1999,incgap5,4,381,1272,296,1982,2014,incgap5_gt4,2,24,11,37,64
United States,1999,incent10,1,1110,1196,296,1982,2014,incent10_gt1,2,24,12,38,64
United States,1999,incent10,2,1046,1196,296,1982,2014,incent10_gt2,2,24,12,39,64
United States,1999,incent10,3,865,1196,296,1982,2014,incent10_gt3,2,24,12,40,64
United States,1999,incent10,4,676,1196,296,1982,2014,incent10_gt4,2,24,12,41,64
United States,1999,incent10,5,528,1196,296,1982,2014,incent10_gt5,2,24,12,42,64
United States,1999,incent10,6,356,1196,296,1982,2014,incent10_gt6,2,24,12,43,64
United States,1999,incent10,7,245,1196,296,1982,2014,incent10_gt7,2,24,12,44,64
United States,1999,incent10,8,169,1196,296,1982,2014,incent10_gt8,2,24,12,45,64
United States,1999,incent10,9,120,1196,296,1982,2014,incent10_gt9,2,24,12,46,64
United States,2.00E+03,gov.res5,1,980,1158,296,1982,2014,gov.res5_gt1,2,25,5,11,65
United States,2.00E+03,gov.res5,2,676,1158,296,1982,2014,gov.res5_gt2,2,25,5,12,65
United States,2.00E+03,gov.res5,3,383,1158,296,1982,2014,gov.res5_gt3,2,25,5,13,65
United States,2.00E+03,gov.res5,4,106,1158,296,1982,2014,gov.res5_gt4,2,25,5,14,65
United States,2.00E+03,taxshare5,1,1162,1173,296,1982,2014,taxshare5_gt1,2,25,6,15,65
United States,2.00E+03,taxshare5,2,1146,1173,296,1982,2014,taxshare5_gt2,2,25,6,16,65
United States,2.00E+03,taxshare5,3,762,1173,296,1982,2014,taxshare5_gt3,2,25,6,17,65
United States,2.00E+03,taxshare5,4,260,1173,296,1982,2014,taxshare5_gt4,2,25,6,18,65
United States,2.00E+03,grow5,1,1102,1159,296,1982,2014,grow5_gt1,2,25,10,30,65
United States,2.00E+03,grow5,2,842,1159,296,1982,2014,grow5_gt2,2,25,10,31,65
United States,2.00E+03,grow5,3,495,1159,296,1982,2014,grow5_gt3,2,25,10,32,65
United States,2.00E+03,grow5,4,101,1159,296,1982,2014,grow5_gt4,2,25,10,33,65
United States,2.00E+03,incgap5,1,1150,1188,296,1982,2014,incgap5_gt1,2,25,11,34,65
United States,2.00E+03,incgap5,2,1041,1188,296,1982,2014,incgap5_gt2,2,25,11,35,65
United States,2.00E+03,incgap5,3,786,1188,296,1982,2014,incgap5_gt3,2,25,11,36,65
United States,2.00E+03,incgap5,4,297,1188,296,1982,2014,incgap5_gt4,2,25,11,37,65
United States,2.00E+03,gov.res7,1,1604,1849,296,1982,2014,gov.res7_gt1,2,25,20,65,65
United States,2.00E+03,gov.res7,2,1444,1849,296,1982,2014,gov.res7_gt2,2,25,20,66,65
United States,2.00E+03,gov.res7,3,1186,1849,296,1982,2014,gov.res7_gt3,2,25,20,67,65
United States,2.00E+03,gov.res7,4,812,1849,296,1982,2014,gov.res7_gt4,2,25,20,68,65
United States,2.00E+03,gov.res7,5,518,1849,296,1982,2014,gov.res7_gt5,2,25,20,69,65
